wins,wins_without_guess,time_elapsed,samples_considered,samples_with_solutions,difficulty,sample_size,use_num_mines_constraint,first_click_pos,first_click_is_zero,parameters_id,batch_size
9,8,0.4374585151672363,31,29,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
4,1,32.93469047546387,210,189,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,9,3.671566247940064,82,80,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
3,1,55.05780220031738,200,173,Expert (16x30),18x32,True,"(3, 3)",True,3,10
7,7,0.4843325614929199,38,35,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
7,6,4.155899286270142,78,74,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
9,9,0.5624558925628662,35,34,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
7,5,12.342697143554688,97,79,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
3,0,34.12208962440491,219,187,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,9,0.421839952468872,36,35,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
8,6,3.3747122287750244,80,77,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
4,1,30.763002157211304,204,186,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,7,0.6718177795410156,41,37,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
4,2,29.060020208358765,173,156,Expert (16x30),18x32,True,"(3, 3)",True,3,10
6,2,42.84009623527527,207,186,Expert (16x30),18x32,True,"(3, 3)",True,3,10
8,5,5.265175104141235,86,76,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
9,8,0.312474250793457,28,27,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
9,8,5.702636480331421,106,103,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
9,9,0.3593432903289795,29,28,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
7,6,5.468284368515015,76,73,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
5,1,35.21574783325195,212,192,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,9,0.3905911445617676,30,29,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
1,0,31.637932062149048,180,158,Expert (16x30),18x32,True,"(3, 3)",True,3,10
3,0,28.356961488723755,179,166,Expert (16x30),18x32,True,"(3, 3)",True,3,10
8,8,0.3905909061431885,32,31,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
8,8,5.76513409614563,89,83,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
3,1,26.15401673316956,182,163,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,9,0.3593442440032959,34,33,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
8,8,5.5307793617248535,88,84,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
7,4,5.999488353729248,84,77,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
4,2,28.825670957565308,191,165,Expert (16x30),18x32,True,"(3, 3)",True,3,10
8,7,4.780846357345581,87,84,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
9,9,0.453082799911499,33,32,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
10,9,0.4687147140502929,36,35,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
5,1,29.778712034225464,172,146,Expert (16x30),18x32,True,"(3, 3)",True,3,10
7,7,5.202680826187134,73,70,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,9,0.5780766010284424,36,34,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
9,9,4.999568462371826,82,80,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
3,1,24.06044840812683,165,145,Expert (16x30),18x32,True,"(3, 3)",True,3,10
3,0,30.278672218322757,178,157,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,9,0.374969482421875,30,29,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
8,6,4.577731370925903,91,85,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
8,8,0.4374632835388183,37,34,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
8,5,4.983946800231934,83,76,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
7,5,4.202765941619873,81,76,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,9,0.4530861377716064,32,31,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
7,4,32.70033502578735,208,195,Expert (16x30),18x32,True,"(3, 3)",True,3,10
4,1,38.57483625411987,170,149,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,10,0.5155813694000244,37,37,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
10,7,6.046360015869141,103,100,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
2,1,30.87237048149109,167,139,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,10,0.3749656677246094,27,27,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
10,9,5.312046051025391,96,94,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
3,1,37.10621118545532,197,179,Expert (16x30),18x32,True,"(3, 3)",True,3,10
4,1,27.66951465606689,173,153,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,10,0.4062118530273437,34,34,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
6,5,4.765222549438477,98,91,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
8,8,0.4530854225158691,30,26,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
9,6,4.4839935302734375,83,78,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
4,1,41.44958782196045,206,180,Expert (16x30),18x32,True,"(3, 3)",True,3,10
8,6,4.421498775482178,84,78,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,8,0.5780792236328125,38,36,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
2,1,26.15401601791382,169,150,Expert (16x30),18x32,True,"(3, 3)",True,3,10
6,2,30.778624534606934,199,184,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,8,0.4530856609344482,34,32,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
2,1,34.93452000617981,202,186,Expert (16x30),18x32,True,"(3, 3)",True,3,10
8,8,0.4062151908874511,31,30,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
4,0,41.35584878921509,172,144,Expert (16x30),18x32,True,"(3, 3)",True,3,10
8,8,5.187053442001343,90,88,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,10,0.4374663829803467,32,32,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
8,7,6.530696630477905,98,91,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
7,4,4.421496629714966,79,73,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,9,0.6249492168426514,33,32,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
8,7,3.98403549194336,73,71,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
8,7,5.421412706375122,83,75,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
9,8,0.6561939716339111,34,30,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
4,2,27.138310194015503,180,172,Expert (16x30),18x32,True,"(3, 3)",True,3,10
7,1,40.02783823013306,221,205,Expert (16x30),18x32,True,"(3, 3)",True,3,10
1,1,33.79398989677429,199,181,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,10,0.4687092304229736,32,32,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
7,2,41.48083901405335,214,195,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,10,0.4530866146087646,30,30,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
7,5,7.593105792999268,86,74,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
8,7,4.624608278274536,80,77,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,9,0.4687108993530273,35,34,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
2,2,32.41911482810974,176,154,Expert (16x30),18x32,True,"(3, 3)",True,3,10
3,0,31.02860450744629,190,167,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,6,6.108854055404663,90,87,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,10,0.4374608993530273,29,29,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
9,8,4.093403100967407,81,79,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,9,0.4374651908874511,39,37,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
2,0,31.95040535926819,196,175,Expert (16x30),18x32,True,"(3, 3)",True,3,10
5,4,33.68462777137756,163,143,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,7,5.45266056060791,91,88,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
9,7,4.483990430831909,93,90,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
9,9,0.5155801773071289,33,29,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
2,2,30.84111952781677,200,184,Expert (16x30),18x32,True,"(3, 3)",True,3,10
8,7,0.6561949253082275,37,34,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
3,1,25.41970729827881,149,129,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,9,0.3749682903289795,33,32,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
10,7,4.780838489532471,81,78,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
8,7,5.062068700790405,88,84,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
9,9,4.624605894088745,87,86,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,10,0.4530861377716064,28,28,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
10,8,5.3745434284210205,83,82,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,9,0.4687097072601318,33,32,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
9,8,4.640225410461426,87,84,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
7,3,25.060364484786987,206,194,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,9,0.406214952468872,29,28,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
8,7,4.124648094177246,70,65,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
3,0,35.24699568748474,178,155,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,9,0.3280975818634033,30,29,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
5,3,29.684974193573,191,180,Expert (16x30),18x32,True,"(3, 3)",True,3,10
7,5,3.655939340591431,74,68,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,10,0.3593459129333496,32,32,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
6,1,54.96406483650208,272,234,Expert (16x30),18x32,True,"(3, 3)",True,3,10
2,1,29.02877712249756,180,161,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,9,0.3437187671661377,30,29,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
4,2,47.43345975875855,186,164,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,7,5.952616214752197,87,84,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
9,7,0.6874394416809082,37,33,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
4,1,49.245803356170654,223,200,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,9,6.436952590942383,101,100,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,10,0.390592098236084,33,33,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
8,6,4.249638319015503,89,86,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
4,1,34.62204647064209,175,158,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,9,0.4843380451202392,33,33,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
10,8,5.374541759490967,97,90,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
3,1,36.55938673019409,182,165,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,9,0.3437223434448242,32,32,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
4,2,29.48186707496643,194,178,Expert (16x30),18x32,True,"(3, 3)",True,3,10
7,6,3.937167882919312,87,84,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,10,0.3280980587005615,31,31,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
4,1,48.855217695236206,218,194,Expert (16x30),18x32,True,"(3, 3)",True,3,10
6,3,10.46785855293274,93,73,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
9,9,0.5312049388885498,40,40,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
10,5,4.43712043762207,84,79,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
8,6,4.749595642089844,90,85,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
9,7,0.5937008857727051,38,35,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
3,2,57.16700506210327,166,134,Expert (16x30),18x32,True,"(3, 3)",True,3,10
6,2,38.184247970581055,250,231,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,9,0.4218382835388183,31,30,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
7,7,4.483993291854858,85,82,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
7,2,37.48118424415589,214,196,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,9,0.3593447208404541,35,34,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
0,0,31.90353465080261,129,105,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,8,8.358662843704224,109,101,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,9,0.7343122959136963,40,38,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
2,2,25.122859239578247,173,157,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,8,3.8902933597564697,82,81,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,9,0.5312039852142334,36,34,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
2,0,25.23222589492798,172,154,Expert (16x30),18x32,True,"(3, 3)",True,3,10
8,6,8.014941692352295,104,91,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
8,8,0.4374623298645019,31,29,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
2,2,36.85623717308045,164,142,Expert (16x30),18x32,True,"(3, 3)",True,3,10
4,1,44.54308319091797,209,182,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,9,0.4062175750732422,33,32,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
9,9,4.76521897315979,90,89,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,10,4.765218734741211,91,91,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
9,8,6.1401047706604,90,83,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
9,8,0.7186884880065918,36,34,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
2,1,41.15274620056152,178,148,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,9,0.5155811309814453,31,30,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
5,3,61.08854579925537,221,187,Expert (16x30),18x32,True,"(3, 3)",True,3,10
2,0,31.481694221496586,182,154,Expert (16x30),18x32,True,"(3, 3)",True,3,10
8,7,0.4843332767486572,28,26,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
7,5,5.812007904052734,106,97,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
7,4,8.608642578125,101,89,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
8,8,0.343721866607666,34,32,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
5,1,38.66858172416687,224,212,Expert (16x30),18x32,True,"(3, 3)",True,3,10
8,7,4.608980655670166,95,89,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,10,0.3280999660491943,27,27,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
10,7,5.8276283740997314,92,90,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
3,2,26.653982400894165,122,102,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,8,0.4530861377716064,34,32,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
5,4,41.6995735168457,203,182,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,5,8.88986611366272,107,93,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,10,0.3593437671661377,27,27,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
9,8,4.87458348274231,92,90,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
4,0,27.810131549835205,171,152,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,9,0.3437213897705078,35,34,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
10,10,4.483991861343384,85,85,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
8,8,4.234014987945557,77,71,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,10,0.2656023502349853,25,25,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
1,0,41.8870575428009,188,161,Expert (16x30),18x32,True,"(3, 3)",True,3,10
8,7,4.812087774276733,86,83,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,10,0.4062178134918213,32,32,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
3,2,38.809195041656494,189,166,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,8,4.296509504318237,81,79,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
9,8,0.3280966281890869,30,28,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
2,1,33.34091067314148,180,153,Expert (16x30),18x32,True,"(3, 3)",True,3,10
2,1,39.465389013290405,183,155,Expert (16x30),18x32,True,"(3, 3)",True,3,10
4,1,25.27909779548645,194,182,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,9,0.359344482421875,26,25,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
9,9,3.5153253078460693,77,76,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
7,5,6.9837806224823,95,88,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
8,8,0.4218397140502929,30,28,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
4,2,36.98122239112854,218,194,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,9,0.5780799388885498,37,37,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
4,1,56.13584446907044,216,179,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,7,5.390165090560913,92,87,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,9,0.4062156677246094,32,32,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
2,0,29.216262578964237,172,156,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,9,4.437122344970703,81,80,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,10,0.2499783039093017,26,26,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
9,8,3.5153231620788574,89,86,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
3,1,33.700257301330566,188,170,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,10,0.4062123298645019,29,29,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
9,8,4.499617576599121,78,76,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
8,7,5.077693700790405,91,83,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
9,9,0.5468299388885498,44,43,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
2,0,29.341252088546756,209,185,Expert (16x30),18x32,True,"(3, 3)",True,3,10
4,4,29.497487783432007,195,176,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,10,0.3124728202819824,31,31,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
8,6,6.686931133270264,97,89,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
3,1,45.35551404953003,213,181,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,9,0.7030606269836426,39,38,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
7,4,5.624521970748901,102,97,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
5,3,29.74746608734131,173,160,Expert (16x30),18x32,True,"(3, 3)",True,3,10
4,1,65.19757199287415,207,165,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,8,0.4530863761901855,34,32,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
3,0,34.18458890914917,205,185,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,9,0.3437206745147705,31,31,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
7,6,6.358837604522705,86,78,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
2,0,28.716305017471317,204,174,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,8,0.3905913829803467,39,37,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
3,1,51.82371377944946,186,147,Expert (16x30),18x32,True,"(3, 3)",True,3,10
7,6,5.890124082565308,93,83,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,10,0.4843337535858154,29,29,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
5,1,31.66917371749878,224,208,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,8,6.296334981918335,89,87,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,9,0.4374656677246094,34,33,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
9,6,3.921540260314941,90,87,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
9,8,5.249557018280029,91,87,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
5,2,29.68497061729431,191,175,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,9,0.3593447208404541,28,27,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
8,6,4.499616622924805,89,83,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
9,9,0.4530868530273437,31,30,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
9,8,4.8589606285095215,89,87,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,7,4.577735185623169,89,86,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,10,0.6093237400054932,32,32,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
3,2,38.43423008918762,164,142,Expert (16x30),18x32,True,"(3, 3)",True,3,10
8,6,4.733969926834106,71,65,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
9,9,0.4374644756317138,31,31,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
1,0,26.37275338172913,184,169,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,7,7.01502799987793,97,91,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,9,0.6093223094940186,40,39,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
2,0,36.54376244544983,157,132,Expert (16x30),18x32,True,"(3, 3)",True,3,10
8,6,3.6871860027313232,66,63,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,10,0.4218387603759765,30,30,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
1,1,30.09118413925171,182,169,Expert (16x30),18x32,True,"(3, 3)",True,3,10
2,0,26.763349056243896,143,119,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,8,1.0155360698699951,45,43,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
7,1,38.199871301651,226,202,Expert (16x30),18x32,True,"(3, 3)",True,3,10
4,1,48.73022055625916,192,149,Expert (16x30),18x32,True,"(3, 3)",True,3,10
8,6,5.43703818321228,84,79,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,10,0.6718201637268066,40,40,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
3,1,26.46649384498596,187,170,Expert (16x30),18x32,True,"(3, 3)",True,3,10
7,6,5.796382427215576,80,74,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,10,0.4530894756317138,31,31,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
8,7,3.827794790267944,74,71,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,9,0.4218401908874511,36,35,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
10,9,4.812090396881104,81,79,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
1,0,30.247418880462646,156,127,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,9,0.3437254428863525,30,29,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
4,1,43.168203830718994,221,192,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,7,6.061985492706299,94,90,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
9,9,0.3280978202819824,29,28,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
2,1,40.88714599609375,169,147,Expert (16x30),18x32,True,"(3, 3)",True,3,10
8,6,5.577654838562012,84,77,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,10,0.5155811309814453,28,28,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
1,1,50.16760206222534,159,112,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,6,4.374628067016602,96,88,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
8,8,0.4999570846557617,32,30,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
5,0,31.294210195541385,186,170,Expert (16x30),18x32,True,"(3, 3)",True,3,10
